lpn;sem
66736;UNKNOWN
66737;UNKNOWN
66738;UNKNOWN
66739;UNKNOWN
66740;UNKNOWN
66741;UNKNOWN
66742;UNKNOWN
66743;UNKNOWN
66744;UNKNOWN
66745;UNKNOWN
66746;UNKNOWN
66747;UNKNOWN
66748;UNKNOWN
66749;UNKNOWN
66750;UNKNOWN
66751;UNKNOWN
66752;UNKNOWN
66753;UNKNOWN
66754;UNKNOWN
66755;UNKNOWN
66756;UNKNOWN
66757;UNKNOWN
66758;UNKNOWN
66759;UNKNOWN
66760;UNKNOWN
66761;UNKNOWN
66762;UNKNOWN
66763;UNKNOWN
66764;UNKNOWN
66765;UNKNOWN
66766;UNKNOWN
66767;UNKNOWN
66768;UNKNOWN
66769;UNKNOWN
66770;UNKNOWN
66771;UNKNOWN
66772;UNKNOWN
66773;UNKNOWN
66774;UNKNOWN
66775;UNKNOWN
66776;UNKNOWN
66777;UNKNOWN
66778;UNKNOWN
66779;UNKNOWN
66780;UNKNOWN
66781;UNKNOWN
66782;UNKNOWN
66783;UNKNOWN
66784;UNKNOWN
66785;UNKNOWN
66786;UNKNOWN
66787;UNKNOWN
66788;UNKNOWN
66789;UNKNOWN
66790;UNKNOWN
66791;UNKNOWN
66792;UNKNOWN
66793;UNKNOWN
66794;UNKNOWN
66795;UNKNOWN
66796;UNKNOWN
66797;UNKNOWN
66798;UNKNOWN
66799;UNKNOWN
66800;UNKNOWN
66801;UNKNOWN
66802;UNKNOWN
66803;UNKNOWN
66804;UNKNOWN
66805;UNKNOWN
66806;UNKNOWN
66807;UNKNOWN
66808;UNKNOWN
66809;UNKNOWN
66810;UNKNOWN
66811;UNKNOWN
66812;UNKNOWN
66813;UNKNOWN
66814;UNKNOWN
66815;UNKNOWN
66816;UNKNOWN
66817;UNKNOWN
66818;UNKNOWN
66819;UNKNOWN
66820;UNKNOWN
66821;UNKNOWN
66822;UNKNOWN
66823;UNKNOWN
66824;UNKNOWN
66825;UNKNOWN
66826;UNKNOWN
66827;UNKNOWN
66828;UNKNOWN
66829;UNKNOWN
66830;UNKNOWN
66831;UNKNOWN
66832;UNKNOWN
66833;UNKNOWN
66834;UNKNOWN
66835;UNKNOWN
66836;UNKNOWN
66837;UNKNOWN
66838;UNKNOWN
66839;UNKNOWN
66840;UNKNOWN
66841;UNKNOWN
66842;UNKNOWN
66843;UNKNOWN
66844;UNKNOWN
66845;UNKNOWN
66846;UNKNOWN
66847;UNKNOWN
66848;UNKNOWN
66849;UNKNOWN
66850;UNKNOWN
66851;UNKNOWN
66852;UNKNOWN
66853;UNKNOWN
66854;UNKNOWN
66855;UNKNOWN
66856;UNKNOWN
66857;UNKNOWN
66858;UNKNOWN
66859;UNKNOWN
66860;UNKNOWN
66861;UNKNOWN
66862;UNKNOWN
66863;UNKNOWN
66864;UNKNOWN
66865;UNKNOWN
66866;UNKNOWN
66867;UNKNOWN
66868;UNKNOWN
66869;UNKNOWN
66870;UNKNOWN
66871;UNKNOWN
66872;UNKNOWN
66873;UNKNOWN
66874;UNKNOWN
66875;UNKNOWN
66876;UNKNOWN
66877;UNKNOWN
66878;UNKNOWN
66879;UNKNOWN
66880;UNKNOWN
66881;UNKNOWN
66882;UNKNOWN
66883;UNKNOWN
66884;UNKNOWN
66885;UNKNOWN
66886;UNKNOWN
66887;UNKNOWN
66888;UNKNOWN
66889;UNKNOWN
66890;UNKNOWN
66891;UNKNOWN
66892;UNKNOWN
66893;UNKNOWN
66894;UNKNOWN
66895;UNKNOWN
66896;UNKNOWN
66897;UNKNOWN
66898;UNKNOWN
66899;UNKNOWN
66900;UNKNOWN
66901;UNKNOWN
66902;UNKNOWN
66903;UNKNOWN
66904;UNKNOWN
66905;UNKNOWN
66906;UNKNOWN
66907;UNKNOWN
66908;UNKNOWN
66909;UNKNOWN
66910;UNKNOWN
66911;UNKNOWN
66912;UNKNOWN
66913;UNKNOWN
66914;UNKNOWN
66915;UNKNOWN
66916;UNKNOWN
66917;UNKNOWN
66918;UNKNOWN
66919;UNKNOWN
66920;UNKNOWN
66921;UNKNOWN
66922;UNKNOWN
66923;UNKNOWN
66924;UNKNOWN
66925;UNKNOWN
66926;UNKNOWN
66927;UNKNOWN
66928;UNKNOWN
66929;UNKNOWN
66930;UNKNOWN
66931;UNKNOWN
66932;UNKNOWN
66933;UNKNOWN
66934;UNKNOWN
66935;UNKNOWN
66936;UNKNOWN
66937;UNKNOWN
66938;UNKNOWN
66939;UNKNOWN
66940;UNKNOWN
66941;UNKNOWN
66942;UNKNOWN
66943;UNKNOWN
66944;UNKNOWN
66945;UNKNOWN
66946;UNKNOWN
66947;UNKNOWN
66948;UNKNOWN
66949;UNKNOWN
66950;UNKNOWN
66951;UNKNOWN
66952;UNKNOWN
66953;UNKNOWN
66954;UNKNOWN
66955;UNKNOWN
66956;UNKNOWN
66957;UNKNOWN
66958;UNKNOWN
66959;UNKNOWN
66960;UNKNOWN
66961;UNKNOWN
66962;UNKNOWN
66963;UNKNOWN
66964;UNKNOWN
66965;UNKNOWN
66966;UNKNOWN
66967;UNKNOWN
66968;UNKNOWN
66969;UNKNOWN
66970;UNKNOWN
66971;UNKNOWN
66972;UNKNOWN
66973;UNKNOWN
66974;UNKNOWN
66975;UNKNOWN
66976;UNKNOWN
66977;UNKNOWN
66978;UNKNOWN
66979;UNKNOWN
66980;UNKNOWN
66981;UNKNOWN
66982;UNKNOWN
66983;UNKNOWN
66984;UNKNOWN
66985;UNKNOWN
66986;UNKNOWN
66987;UNKNOWN
66988;UNKNOWN
66989;UNKNOWN
66990;UNKNOWN
66991;UNKNOWN
66992;UNKNOWN
66993;UNKNOWN
66994;UNKNOWN
66995;UNKNOWN
66996;UNKNOWN
66997;UNKNOWN
66998;UNKNOWN
66999;UNKNOWN
67000;UNKNOWN
67001;UNKNOWN
67002;UNKNOWN
67003;UNKNOWN
67004;UNKNOWN
67005;UNKNOWN
67006;UNKNOWN
67007;UNKNOWN
67008;UNKNOWN
67009;UNKNOWN
67010;UNKNOWN
67011;UNKNOWN
67012;UNKNOWN
67013;UNKNOWN
67014;UNKNOWN
67015;UNKNOWN
67016;UNKNOWN
67017;UNKNOWN
67018;UNKNOWN
67019;UNKNOWN
67020;UNKNOWN
67021;UNKNOWN
67022;UNKNOWN
67023;UNKNOWN
67024;UNKNOWN
67025;UNKNOWN
67026;UNKNOWN
67027;UNKNOWN
67028;UNKNOWN
67029;UNKNOWN
67030;UNKNOWN
67031;UNKNOWN
67032;UNKNOWN
67033;UNKNOWN
67034;UNKNOWN
67035;UNKNOWN
67036;UNKNOWN
67037;UNKNOWN
67038;UNKNOWN
67039;UNKNOWN
67040;UNKNOWN
67041;UNKNOWN
67042;UNKNOWN
67043;UNKNOWN
67044;UNKNOWN
67045;UNKNOWN
67046;UNKNOWN
67047;UNKNOWN
67048;UNKNOWN
67049;UNKNOWN
67050;UNKNOWN
67051;UNKNOWN
67052;UNKNOWN
67053;UNKNOWN
67054;UNKNOWN
67055;UNKNOWN
67056;UNKNOWN
67057;UNKNOWN
67058;UNKNOWN
67059;UNKNOWN
67060;UNKNOWN
67061;UNKNOWN
67062;UNKNOWN
67063;UNKNOWN
67064;UNKNOWN
67065;UNKNOWN
67066;UNKNOWN
67067;UNKNOWN
67068;UNKNOWN
67069;UNKNOWN
67070;UNKNOWN
67071;UNKNOWN
67072;UNKNOWN
67073;UNKNOWN
67074;UNKNOWN
67075;UNKNOWN
67076;UNKNOWN
67077;UNKNOWN
67078;UNKNOWN
67079;UNKNOWN
67080;UNKNOWN
67081;UNKNOWN
67082;UNKNOWN
67083;UNKNOWN
67084;UNKNOWN
67085;UNKNOWN
67086;UNKNOWN
67087;UNKNOWN
67088;UNKNOWN
67089;UNKNOWN
67090;UNKNOWN
67091;UNKNOWN
67092;UNKNOWN
67093;UNKNOWN
67094;UNKNOWN
67095;UNKNOWN
67096;UNKNOWN
67097;UNKNOWN
67098;UNKNOWN
67099;UNKNOWN
67100;UNKNOWN
67101;UNKNOWN
67102;UNKNOWN
67103;UNKNOWN
67104;UNKNOWN
67105;UNKNOWN
67106;UNKNOWN
67107;UNKNOWN
67108;UNKNOWN
67109;UNKNOWN
67110;UNKNOWN
67111;UNKNOWN
67112;UNKNOWN
67113;UNKNOWN
67114;UNKNOWN
67115;UNKNOWN
67116;UNKNOWN
67117;UNKNOWN
67118;UNKNOWN
67119;UNKNOWN
67120;UNKNOWN
67121;UNKNOWN
67122;UNKNOWN
67123;UNKNOWN
67124;UNKNOWN
67125;UNKNOWN
67126;UNKNOWN
67127;UNKNOWN
67128;UNKNOWN
67129;UNKNOWN
67130;UNKNOWN
67131;UNKNOWN
67132;UNKNOWN
67133;UNKNOWN
67134;UNKNOWN
67135;UNKNOWN
67136;UNKNOWN
67137;UNKNOWN
67138;UNKNOWN
67139;UNKNOWN
67140;UNKNOWN
67141;UNKNOWN
67142;UNKNOWN
67143;UNKNOWN
67144;UNKNOWN
67145;UNKNOWN
67146;UNKNOWN
67147;UNKNOWN
67148;UNKNOWN
67149;UNKNOWN
67150;UNKNOWN
67151;UNKNOWN
67152;UNKNOWN
67153;UNKNOWN
67154;UNKNOWN
67155;UNKNOWN
67156;UNKNOWN
67157;UNKNOWN
67158;UNKNOWN
67159;UNKNOWN
67160;UNKNOWN
67161;UNKNOWN
67162;UNKNOWN
67163;UNKNOWN
67164;UNKNOWN
67165;UNKNOWN
67166;UNKNOWN
67167;UNKNOWN
67168;UNKNOWN
67169;UNKNOWN
67170;UNKNOWN
67171;UNKNOWN
67172;UNKNOWN
67173;UNKNOWN
67174;UNKNOWN
67175;UNKNOWN
67176;UNKNOWN
67177;UNKNOWN
67178;UNKNOWN
67179;UNKNOWN
67180;UNKNOWN
67181;UNKNOWN
67182;UNKNOWN
67183;UNKNOWN
67184;UNKNOWN
67185;UNKNOWN
67186;UNKNOWN
67187;UNKNOWN
67188;UNKNOWN
67189;UNKNOWN
67190;UNKNOWN
67191;UNKNOWN
67192;UNKNOWN
67193;UNKNOWN
67194;UNKNOWN
67195;UNKNOWN
67196;UNKNOWN
67197;UNKNOWN
67198;UNKNOWN
67199;UNKNOWN
67200;UNKNOWN
67201;UNKNOWN
67202;UNKNOWN
67203;UNKNOWN
67204;UNKNOWN
67205;UNKNOWN
67206;UNKNOWN
67207;UNKNOWN
67208;UNKNOWN
67209;UNKNOWN
67210;UNKNOWN
67211;UNKNOWN
67212;UNKNOWN
67213;UNKNOWN
67214;UNKNOWN
67215;UNKNOWN
67216;UNKNOWN
67217;UNKNOWN
67218;UNKNOWN
67219;UNKNOWN
67220;UNKNOWN
67221;UNKNOWN
67222;UNKNOWN
67223;UNKNOWN
67224;UNKNOWN
67225;UNKNOWN
67226;UNKNOWN
67227;UNKNOWN
67228;UNKNOWN
67229;UNKNOWN
67230;UNKNOWN
67231;UNKNOWN
67232;UNKNOWN
67233;UNKNOWN
67234;UNKNOWN
67235;UNKNOWN
67236;UNKNOWN
67237;UNKNOWN
67238;UNKNOWN
67239;UNKNOWN
67240;UNKNOWN
67241;UNKNOWN
67242;UNKNOWN
67243;UNKNOWN
67244;UNKNOWN
67245;UNKNOWN
67246;UNKNOWN
67247;UNKNOWN
67248;UNKNOWN
67249;UNKNOWN
67250;UNKNOWN
67251;UNKNOWN
67252;UNKNOWN
67253;UNKNOWN
67254;UNKNOWN
67255;UNKNOWN
67256;UNKNOWN
67257;UNKNOWN
67258;UNKNOWN
67259;UNKNOWN
67260;UNKNOWN
67261;UNKNOWN
67262;UNKNOWN
67263;UNKNOWN
67264;UNKNOWN
67265;UNKNOWN
67266;UNKNOWN
67267;UNKNOWN
67268;UNKNOWN
67269;UNKNOWN
67270;UNKNOWN
67271;UNKNOWN
67272;UNKNOWN
67273;UNKNOWN
67274;UNKNOWN
67275;UNKNOWN
67276;UNKNOWN
67277;UNKNOWN
67278;UNKNOWN
67279;UNKNOWN
67280;UNKNOWN
67281;UNKNOWN
67282;UNKNOWN
67283;UNKNOWN
67284;UNKNOWN
67285;UNKNOWN
67286;UNKNOWN
67287;UNKNOWN
67288;UNKNOWN
67289;UNKNOWN
67290;UNKNOWN
67291;UNKNOWN
67292;UNKNOWN
67293;UNKNOWN
67294;UNKNOWN
67295;UNKNOWN
67296;UNKNOWN
67297;UNKNOWN
67298;UNKNOWN
67299;UNKNOWN
67300;UNKNOWN
67301;UNKNOWN
67302;UNKNOWN
67303;UNKNOWN
67304;UNKNOWN
67305;UNKNOWN
67306;UNKNOWN
67307;UNKNOWN
67308;UNKNOWN
67309;UNKNOWN
67310;UNKNOWN
67311;UNKNOWN
67312;UNKNOWN
67313;UNKNOWN
67314;UNKNOWN
67315;UNKNOWN
67316;UNKNOWN
67317;UNKNOWN
67318;UNKNOWN
67319;UNKNOWN
67320;UNKNOWN
67321;UNKNOWN
67322;UNKNOWN
67323;UNKNOWN
67324;UNKNOWN
67325;UNKNOWN
67326;UNKNOWN
67327;UNKNOWN
67328;UNKNOWN
67329;UNKNOWN
67330;UNKNOWN
67331;UNKNOWN
67332;UNKNOWN
67333;UNKNOWN
67334;UNKNOWN
67335;UNKNOWN
67336;UNKNOWN
67337;UNKNOWN
67338;UNKNOWN
67339;UNKNOWN
67340;UNKNOWN
67341;UNKNOWN
67342;UNKNOWN
67343;UNKNOWN
67344;UNKNOWN
67345;UNKNOWN
67346;UNKNOWN
67347;UNKNOWN
67348;UNKNOWN
67349;UNKNOWN
67350;UNKNOWN
67351;UNKNOWN
67352;UNKNOWN
67353;UNKNOWN
67354;UNKNOWN
67355;UNKNOWN
67356;UNKNOWN
67357;UNKNOWN
67358;UNKNOWN
67359;UNKNOWN
67360;UNKNOWN
67361;UNKNOWN
67362;UNKNOWN
67363;UNKNOWN
67364;UNKNOWN
67365;UNKNOWN
67366;UNKNOWN
67367;UNKNOWN
67368;UNKNOWN
67369;UNKNOWN
67370;UNKNOWN
67371;UNKNOWN
67372;UNKNOWN
67373;UNKNOWN
67374;UNKNOWN
67375;UNKNOWN
67376;UNKNOWN
67377;UNKNOWN
67378;UNKNOWN
67379;UNKNOWN
67380;UNKNOWN
67381;UNKNOWN
67382;UNKNOWN
67383;UNKNOWN
67384;UNKNOWN
67385;UNKNOWN
67386;UNKNOWN
67387;UNKNOWN
67388;UNKNOWN
67389;UNKNOWN
67390;UNKNOWN
67391;UNKNOWN
67392;UNKNOWN
67393;UNKNOWN
67394;UNKNOWN
67395;UNKNOWN
67396;UNKNOWN
67397;UNKNOWN
67398;UNKNOWN
67399;UNKNOWN
67400;UNKNOWN
67401;UNKNOWN
67402;UNKNOWN
67403;UNKNOWN
67404;UNKNOWN
67405;UNKNOWN
67406;UNKNOWN
67407;UNKNOWN
67408;UNKNOWN
67409;UNKNOWN
67410;UNKNOWN
67411;UNKNOWN
67412;UNKNOWN
67413;UNKNOWN
67414;UNKNOWN
67415;UNKNOWN
67416;UNKNOWN
67417;UNKNOWN
67418;UNKNOWN
67419;UNKNOWN
67420;UNKNOWN
67421;UNKNOWN
67422;UNKNOWN
67423;UNKNOWN
67424;UNKNOWN
67425;UNKNOWN
67426;UNKNOWN
67427;UNKNOWN
67428;UNKNOWN
67429;UNKNOWN
67430;UNKNOWN
67431;UNKNOWN
67432;UNKNOWN
67433;UNKNOWN
67434;UNKNOWN
67435;UNKNOWN
67436;UNKNOWN
67437;UNKNOWN
67438;UNKNOWN
67439;UNKNOWN
67440;UNKNOWN
67441;UNKNOWN
67442;UNKNOWN
67443;UNKNOWN
67444;UNKNOWN
67445;UNKNOWN
67446;UNKNOWN
67447;UNKNOWN
67448;UNKNOWN
67449;UNKNOWN
67450;UNKNOWN
67451;UNKNOWN
67452;UNKNOWN
67453;UNKNOWN
67454;UNKNOWN
67455;UNKNOWN
67456;UNKNOWN
67457;UNKNOWN
67458;UNKNOWN
67459;UNKNOWN
67460;UNKNOWN
67461;UNKNOWN
67462;UNKNOWN
67463;UNKNOWN
67464;UNKNOWN
67465;UNKNOWN
67466;UNKNOWN
67467;UNKNOWN
67468;UNKNOWN
67469;UNKNOWN
67470;UNKNOWN
67471;UNKNOWN
67472;UNKNOWN
67473;UNKNOWN
67474;UNKNOWN
67475;UNKNOWN
67476;UNKNOWN
67477;UNKNOWN
67478;UNKNOWN
67479;UNKNOWN
67480;UNKNOWN
67481;UNKNOWN
67482;UNKNOWN
67483;UNKNOWN
67484;UNKNOWN
67485;UNKNOWN
67486;UNKNOWN
67487;UNKNOWN
67488;UNKNOWN
67489;UNKNOWN
67490;UNKNOWN
67491;UNKNOWN
67492;UNKNOWN
67493;UNKNOWN
67494;UNKNOWN
67495;UNKNOWN
67496;UNKNOWN
67497;UNKNOWN
67498;UNKNOWN
67499;UNKNOWN
67500;UNKNOWN
67501;UNKNOWN
67502;UNKNOWN
67503;UNKNOWN
67504;UNKNOWN
67505;UNKNOWN
67506;UNKNOWN
67507;UNKNOWN
67508;UNKNOWN
67509;UNKNOWN
67510;UNKNOWN
67511;UNKNOWN
67512;UNKNOWN
67513;UNKNOWN
67514;UNKNOWN
67515;UNKNOWN
67516;UNKNOWN
67517;UNKNOWN
67518;UNKNOWN
67519;UNKNOWN
67520;UNKNOWN
67521;UNKNOWN
67522;UNKNOWN
67523;UNKNOWN
67524;UNKNOWN
67525;UNKNOWN
67526;UNKNOWN
67527;UNKNOWN
67528;UNKNOWN
67529;UNKNOWN
67530;UNKNOWN
67531;UNKNOWN
67532;UNKNOWN
67533;UNKNOWN
67534;UNKNOWN
67535;UNKNOWN
67536;UNKNOWN
67537;UNKNOWN
67538;UNKNOWN
67539;UNKNOWN
67540;UNKNOWN
67541;UNKNOWN
67542;UNKNOWN
67543;UNKNOWN
67544;UNKNOWN
67545;UNKNOWN
67546;UNKNOWN
67547;UNKNOWN
67548;UNKNOWN
67549;UNKNOWN
67550;UNKNOWN
67551;UNKNOWN
67552;UNKNOWN
67553;UNKNOWN
67554;UNKNOWN
67555;UNKNOWN
67556;UNKNOWN
67557;UNKNOWN
67558;UNKNOWN
67559;UNKNOWN
67560;UNKNOWN
67561;UNKNOWN
67562;UNKNOWN
67563;UNKNOWN
67564;UNKNOWN
67565;UNKNOWN
67566;UNKNOWN
67567;UNKNOWN
67568;UNKNOWN
67569;UNKNOWN
67570;UNKNOWN
67571;UNKNOWN
67572;UNKNOWN
67573;UNKNOWN
67574;UNKNOWN
67575;UNKNOWN
67576;UNKNOWN
67577;UNKNOWN
67578;UNKNOWN
67579;UNKNOWN
67580;UNKNOWN
67581;UNKNOWN
67582;UNKNOWN
67583;UNKNOWN
67584;UNKNOWN
67585;UNKNOWN
67586;UNKNOWN
67587;UNKNOWN
67588;UNKNOWN
67589;UNKNOWN
67590;UNKNOWN
67591;UNKNOWN
67592;UNKNOWN
67593;UNKNOWN
67594;UNKNOWN
67595;UNKNOWN
67596;UNKNOWN
67597;UNKNOWN
67598;UNKNOWN
67599;UNKNOWN
67600;UNKNOWN
67601;UNKNOWN
67602;UNKNOWN
67603;UNKNOWN
67604;UNKNOWN
67605;UNKNOWN
67606;UNKNOWN
67607;UNKNOWN
67608;UNKNOWN
67609;UNKNOWN
67610;UNKNOWN
67611;UNKNOWN
67612;UNKNOWN
67613;UNKNOWN
67614;UNKNOWN
67615;UNKNOWN
67616;UNKNOWN
67617;UNKNOWN
67618;UNKNOWN
67619;UNKNOWN
67620;UNKNOWN
67621;UNKNOWN
67622;UNKNOWN
67623;UNKNOWN
67624;UNKNOWN
67625;UNKNOWN
67626;UNKNOWN
67627;UNKNOWN
67628;UNKNOWN
67629;UNKNOWN
67630;UNKNOWN
67631;UNKNOWN
67632;UNKNOWN
67633;UNKNOWN
67634;UNKNOWN
67635;UNKNOWN
67636;UNKNOWN
67637;UNKNOWN
67638;UNKNOWN
67639;UNKNOWN
67640;UNKNOWN
67641;UNKNOWN
67642;UNKNOWN
67643;UNKNOWN
67644;UNKNOWN
67645;UNKNOWN
67646;UNKNOWN
67647;UNKNOWN
67648;UNKNOWN
67649;UNKNOWN
67650;UNKNOWN
67651;UNKNOWN
67652;UNKNOWN
67653;UNKNOWN
67654;UNKNOWN
67655;UNKNOWN
67656;UNKNOWN
67657;UNKNOWN
67658;UNKNOWN
67659;UNKNOWN
67660;UNKNOWN
67661;UNKNOWN
67662;UNKNOWN
67663;UNKNOWN
67664;UNKNOWN
67665;UNKNOWN
67666;UNKNOWN
67667;UNKNOWN
67668;UNKNOWN
67669;UNKNOWN
67670;UNKNOWN
67671;UNKNOWN
67672;UNKNOWN
67673;UNKNOWN
67674;UNKNOWN
67675;UNKNOWN
67676;UNKNOWN
67677;UNKNOWN
67678;UNKNOWN
67679;UNKNOWN
67680;UNKNOWN
67681;UNKNOWN
67682;UNKNOWN
67683;UNKNOWN
67684;UNKNOWN
67685;UNKNOWN
67686;UNKNOWN
67687;UNKNOWN
67688;UNKNOWN
67689;UNKNOWN
67690;UNKNOWN
67691;UNKNOWN
67692;UNKNOWN
67693;UNKNOWN
67694;UNKNOWN
67695;UNKNOWN
67696;UNKNOWN
67697;UNKNOWN
67698;UNKNOWN
67699;UNKNOWN
67700;UNKNOWN
67701;UNKNOWN
67702;UNKNOWN
67703;UNKNOWN
67704;UNKNOWN
67705;UNKNOWN
67706;UNKNOWN
67707;UNKNOWN
67708;UNKNOWN
67709;UNKNOWN
67710;UNKNOWN
67711;UNKNOWN
67712;UNKNOWN
67713;UNKNOWN
67714;UNKNOWN
67715;UNKNOWN
67716;UNKNOWN
67717;UNKNOWN
67718;UNKNOWN
67719;UNKNOWN
67720;UNKNOWN
67721;UNKNOWN
67722;UNKNOWN
67723;UNKNOWN
67724;UNKNOWN
67725;UNKNOWN
67726;UNKNOWN
67727;UNKNOWN
67728;UNKNOWN
67729;UNKNOWN
67730;UNKNOWN
67731;UNKNOWN
67732;UNKNOWN
67733;UNKNOWN
67734;UNKNOWN
67735;UNKNOWN
67736;UNKNOWN
67737;UNKNOWN
67738;UNKNOWN
67739;UNKNOWN
67740;UNKNOWN
67741;UNKNOWN
67742;UNKNOWN
67743;UNKNOWN
67744;UNKNOWN
67745;UNKNOWN
67746;UNKNOWN
67747;UNKNOWN
67748;UNKNOWN
67749;UNKNOWN
67750;UNKNOWN
67751;UNKNOWN
67752;UNKNOWN
67753;UNKNOWN
67754;UNKNOWN
67755;UNKNOWN
67756;UNKNOWN
67757;UNKNOWN
67758;UNKNOWN
67759;UNKNOWN
67760;UNKNOWN
67761;UNKNOWN
67762;UNKNOWN
67763;UNKNOWN
67764;UNKNOWN
67765;UNKNOWN
67766;UNKNOWN
67767;UNKNOWN
67768;UNKNOWN
67769;UNKNOWN
67770;UNKNOWN
67771;UNKNOWN
67772;UNKNOWN
67773;UNKNOWN
67774;UNKNOWN
67775;UNKNOWN
67776;UNKNOWN
67777;UNKNOWN
67778;UNKNOWN
67779;UNKNOWN
67780;UNKNOWN
67781;UNKNOWN
67782;UNKNOWN
67783;UNKNOWN
67784;UNKNOWN
67785;UNKNOWN
67786;UNKNOWN
67787;UNKNOWN
67788;UNKNOWN
67789;UNKNOWN
67790;UNKNOWN
67791;UNKNOWN
67792;UNKNOWN
67793;UNKNOWN
67794;UNKNOWN
67795;UNKNOWN
67796;UNKNOWN
67797;UNKNOWN
67798;UNKNOWN
67799;UNKNOWN
67800;UNKNOWN
67801;UNKNOWN
67802;UNKNOWN
67803;UNKNOWN
67804;UNKNOWN
67805;UNKNOWN
67806;UNKNOWN
67807;UNKNOWN
67808;UNKNOWN
67809;UNKNOWN
67810;UNKNOWN
67811;UNKNOWN
67812;UNKNOWN
67813;UNKNOWN
67814;UNKNOWN
67815;UNKNOWN
67816;UNKNOWN
67817;UNKNOWN
67818;UNKNOWN
67819;UNKNOWN
67820;UNKNOWN
67821;UNKNOWN
67822;UNKNOWN
67823;UNKNOWN
67824;UNKNOWN
67825;UNKNOWN
67826;UNKNOWN
67827;UNKNOWN
67828;UNKNOWN
67829;UNKNOWN
67830;UNKNOWN
67831;UNKNOWN
67832;UNKNOWN
67833;UNKNOWN
67834;UNKNOWN
67835;UNKNOWN
67836;UNKNOWN
67837;UNKNOWN
67838;UNKNOWN
67839;UNKNOWN
67840;UNKNOWN
67841;UNKNOWN
67842;UNKNOWN
67843;UNKNOWN
67844;UNKNOWN
67845;UNKNOWN
67846;UNKNOWN
67847;UNKNOWN
67848;UNKNOWN
67849;UNKNOWN
67850;UNKNOWN
67851;UNKNOWN
67852;UNKNOWN
67853;UNKNOWN
67854;UNKNOWN
67855;UNKNOWN
67856;UNKNOWN
67857;UNKNOWN
67858;UNKNOWN
67859;UNKNOWN
67860;UNKNOWN
67861;UNKNOWN
67862;UNKNOWN
67863;UNKNOWN
67864;UNKNOWN
67865;UNKNOWN
67866;UNKNOWN
67867;UNKNOWN
67868;UNKNOWN
67869;UNKNOWN
67870;UNKNOWN
67871;UNKNOWN
67872;UNKNOWN
67873;UNKNOWN
67874;UNKNOWN
67875;UNKNOWN
67876;UNKNOWN
67877;UNKNOWN
67878;UNKNOWN
67879;UNKNOWN
67880;UNKNOWN
67881;UNKNOWN
67882;UNKNOWN
67883;UNKNOWN
67884;UNKNOWN
67885;UNKNOWN
67886;UNKNOWN
67887;UNKNOWN
67888;UNKNOWN
67889;UNKNOWN
67890;UNKNOWN
67891;UNKNOWN
67892;UNKNOWN
67893;UNKNOWN
67894;UNKNOWN
67895;UNKNOWN
67896;UNKNOWN
67897;UNKNOWN
67898;UNKNOWN
67899;UNKNOWN
67900;UNKNOWN
67901;UNKNOWN
67902;UNKNOWN
67903;UNKNOWN
67904;UNKNOWN
67905;UNKNOWN
67906;UNKNOWN
67907;UNKNOWN
67908;UNKNOWN
67909;UNKNOWN
67910;UNKNOWN
67911;UNKNOWN
67912;UNKNOWN
67913;UNKNOWN
67914;UNKNOWN
67915;UNKNOWN
67916;UNKNOWN
67917;UNKNOWN
67918;UNKNOWN
67919;UNKNOWN
67920;UNKNOWN
67921;UNKNOWN
67922;UNKNOWN
67923;UNKNOWN
67924;UNKNOWN
67925;UNKNOWN
67926;UNKNOWN
67927;UNKNOWN
67928;UNKNOWN
67929;UNKNOWN
67930;UNKNOWN
67931;UNKNOWN
67932;UNKNOWN
67933;UNKNOWN
67934;UNKNOWN
67935;UNKNOWN
67936;UNKNOWN
67937;UNKNOWN
67938;UNKNOWN
67939;UNKNOWN
67940;UNKNOWN
67941;UNKNOWN
67942;UNKNOWN
67943;UNKNOWN
67944;UNKNOWN
67945;UNKNOWN
67946;UNKNOWN
67947;UNKNOWN
67948;UNKNOWN
67949;UNKNOWN
67950;UNKNOWN
67951;UNKNOWN
67952;UNKNOWN
67953;UNKNOWN
67954;UNKNOWN
67955;UNKNOWN
67956;UNKNOWN
67957;UNKNOWN
67958;UNKNOWN
67959;UNKNOWN
67960;UNKNOWN
67961;UNKNOWN
67962;UNKNOWN
67963;UNKNOWN
67964;UNKNOWN
67965;UNKNOWN
67966;UNKNOWN
67967;UNKNOWN
67968;UNKNOWN
67969;UNKNOWN
67970;UNKNOWN
67971;UNKNOWN
67972;UNKNOWN
67973;UNKNOWN
67974;UNKNOWN
67975;UNKNOWN
67976;UNKNOWN
67977;UNKNOWN
67978;UNKNOWN
67979;UNKNOWN
67980;UNKNOWN
67981;UNKNOWN
67982;UNKNOWN
67983;UNKNOWN
67984;UNKNOWN
67985;UNKNOWN
67986;UNKNOWN
67987;UNKNOWN
67988;UNKNOWN
67989;UNKNOWN
67990;UNKNOWN
67991;UNKNOWN
67992;UNKNOWN
67993;UNKNOWN
67994;UNKNOWN
67995;UNKNOWN
67996;UNKNOWN
67997;UNKNOWN
67998;UNKNOWN
67999;UNKNOWN
68000;UNKNOWN
68001;UNKNOWN
68002;UNKNOWN
68003;UNKNOWN
68004;UNKNOWN
68005;UNKNOWN
68006;UNKNOWN
68007;UNKNOWN
